cityCode	cityName	townCode	townName	읍면동명	투표구명	선거인수	투표수	더불어민주연합	국민의미래	녹색정의당	새로운미래	개혁신당	자유통일당	조국혁신당	가가국민참여신당	가가호호공명선거대한당	반공정당코리아	가락특권폐지당	공화당	국가혁명당	국민대통합당	금융개혁당	기독당	기후민생당	내일로미래로	노동당	노인복지당	대중민주당	대한국민당	대한민국당	대한상공인당	미래당	새누리당	소나무당	신한반도당	여성의당	우리공화당	자유민주당	케이정치혁신연합당	통일한국당	한국농어민당	한나라당	한류연합당	홍익당	히시태그국민정책당	계	무효투표수	기권자수
4800	경상남도	4803	진주시	문산읍	문산읍제2투	2312	1336	196	689	20	10	43	32	207	0	2	1	0	1	6	6	0	3	0	0	1	2	0	2	0	0	1	5	0	0	1	1	2	0	2	7	10	1	3	5	1259	77	976
4800	경상남도	4803	진주시	내동면	소계	3481	2649	465	1271	49	28	62	69	528	0	4	0	0	2	4	2	0	2	0	2	0	0	0	2	1	3	0	9	6	0	5	2	8	0	1	10	13	2	4	6	2560	89	832
4800	경상남도	4803	진주시	내동면	관내사전투표	1452	1452	275	642	23	16	35	15	375	0	0	0	0	2	2	2	0	1	0	0	0	0	0	1	0	1	0	4	2	0	2	1	2	0	0	1	3	0	2	1	1408	44	0
4800	경상남도	4803	진주시	내동면	내동면투표소	2029	1197	190	629	26	12	27	54	153	0	4	0	0	0	2	0	0	1	0	2	0	0	0	1	1	2	0	5	4	0	3	1	6	0	1	9	10	2	2	5	1152	45	832
4800	경상남도	4803	진주시	정촌면	소계	6978	4607	963	2057	91	44	147	80	864	4	3	3	0	3	24	5	3	4	0	2	2	0	1	2	2	1	4	16	13	0	9	4	11	1	0	15	34	2	8	5	4427	180	2371
4800	경상남도	4803	진주시	정촌면	관내사전투표	2176	2176	432	924	48	23	70	19	524	3	0	1	0	2	12	2	2	3	0	1	0	0	0	0	0	1	0	5	7	0	2	1	2	0	0	2	15	0	2	3	2106	70	0
4800	경상남도	4803	진주시	정촌면	정촌면제1투	1343	752	79	471	8	3	13	28	71	1	2	1	0	0	3	2	0	0	0	0	1	0	1	2	0	0	2	4	0	0	1	0	4	0	0	5	11	2	3	0	718	34	591
4800	경상남도	4803	진주시	정촌면	정촌면제2투	3459	1679	452	662	35	18	64	33	269	0	1	1	0	1	9	1	1	1	0	1	1	0	0	0	2	0	2	7	6	0	6	3	5	1	0	8	8	0	3	2	1603	76	1780
4800	경상남도	4803	진주시	금곡면	소계	1864	1322	183	722	18	10	33	45	152	0	1	5	0	0	5	2	0	2	0	3	0	3	0	2	0	0	2	2	1	0	0	0	1	0	0	5	9	1	5	4	1216	106	542
4800	경상남도	4803	진주시	금곡면	관내사전투표	582	582	83	305	7	4	17	8	92	0	0	2	0	0	3	2	0	2	0	1	0	2	0	1	0	0	2	2	1	0	0	0	0	0	0	0	5	0	3	3	545	37	0
4800	경상남도	4803	진주시	금곡면	금곡면투표소	1282	740	100	417	11	6	16	37	60	0	1	3	0	0	2	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	5	4	1	2	1	671	69	542
4800	경상남도	4803	진주시	진성면	소계	1630	1150	138	639	19	10	34	26	160	2	1	3	1	1	5	1	1	1	0	0	3	2	0	0	1	1	0	6	0	0	1	1	2	0	0	2	6	3	1	2	1073	77	480
4800	경상남도	4803	진주시	진성면	관내사전투표	555	555	85	275	9	4	17	5	102	1	0	1	0	1	3	1	0	1	0	0	2	1	0	0	1	0	0	3	0	0	1	1	1	0	0	1	5	0	1	1	523	32	0
4800	경상남도	4803	진주시	진성면	진성면투표소	1075	595	53	364	10	6	17	21	58	1	1	2	1	0	2	0	1	0	0	0	1	1	0	0	0	1	0	3	0	0	0	0	1	0	0	1	1	3	0	1	550	45	480
4800	경상남도	4803	진주시	일반성면	소계	2394	1729	246	906	26	10	42	64	212	3	2	1	1	2	2	4	2	3	2	1	4	1	0	2	1	1	2	3	3	0	2	3	2	2	1	4	17	1	2	0	1580	149	665
4800	경상남도	4803	진주시	일반성면	관내사전투표	996	996	148	507	14	8	23	26	145	1	1	1	1	1	1	3	0	1	1	1	2	0	0	1	1	0	1	2	1	0	1	2	1	1	1	3	11	1	0	0	912	84	0
4800	경상남도	4803	진주시	일반성면	일반성면투표소	1398	733	98	399	12	2	19	38	67	2	1	0	0	1	1	1	2	2	1	0	2	1	0	1	0	1	1	1	2	0	1	1	1	1	0	1	6	0	2	0	668	65	665
4800	경상남도	4803	진주시	이반성면	소계	1288	919	135	466	17	11	26	39	115	0	0	3	0	3	4	4	0	1	1	1	0	1	0	3	0	1	1	3	1	0	2	0	0	1	0	5	8	1	1	3	857	62	369
4800	경상남도	4803	진주시	이반성면	관내사전투표	447	447	65	219	9	6	15	11	67	0	0	2	0	0	1	3	0	0	0	1	0	1	0	2	0	0	0	3	1	0	2	0	0	0	0	2	4	0	0	1	415	32	0
4800	경상남도	4803	진주시	이반성면	이반성면투표소	841	472	70	247	8	5	11	28	48	0	0	1	0	3	3	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	3	4	1	1	2	442	30	369
4800	경상남도	4803	진주시	사봉면	소계	1231	857	128	448	15	11	25	16	107	0	2	2	0	3	4	1	1	0	0	4	2	2	0	1	1	0	0	2	0	0	1	0	2	0	1	6	7	0	0	0	792	65	374
4800	경상남도	4803	진주시	사봉면	관내사전투표	425	425	69	212	8	8	13	1	66	0	1	0	0	3	2	0	1	0	0	1	0	2	0	0	0	0	0	2	0	0	1	0	1	0	1	2	3	0	0	0	397	28	0
4800	경상남도	4803	진주시	사봉면	사봉면투표소	806	432	59	236	7	3	12	15	41	0	1	2	0	0	2	1	0	0	0	3	2	0	0	1	1	0	0	0	0	0	0	0	1	0	0	4	4	0	0	0	395	37	374
4800	경상남도	4803	진주시	지수면	소계	1200	819	132	389	6	7	35	29	104	1	0	3	1	1	23	0	1	0	0	1	4	1	1	1	0	1	0	1	1	0	1	4	0	0	1	5	7	0	3	1	765	54	381
4800	경상남도	4803	진주시	지수면	관내사전투표	398	398	63	182	3	6	18	7	66	0	0	2	1	1	10	0	0	0	0	1	2	1	1	1	0	1	0	0	1	0	0	0	0	0	1	2	5	0	1	0	376	22	0
4800	경상남도	4803	진주시	지수면	지수면투표소	802	421	69	207	3	1	17	22	38	1	0	1	0	0	13	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	1	4	0	0	0	3	2	0	2	1	389	32	381
4800	경상남도	4803	진주시	대곡면	소계	2822	1960	249	1045	26	18	62	46	230	0	0	3	0	1	8	7	1	0	0	4	5	2	0	2	0	3	0	6	3	0	1	1	1	0	1	41	23	0	1	2	1792	168	862
4800	경상남도	4803	진주시	대곡면	관내사전투표	920	920	124	470	14	11	32	13	123	0	0	2	0	0	5	4	0	0	0	1	2	1	0	2	0	1	0	3	3	0	0	1	0	0	0	13	11	0	1	1	838	82	0
4800	경상남도	4803	진주시	대곡면	대곡면투표소	1902	1040	125	575	12	7	30	33	107	0	0	1	0	1	3	3	1	0	0	3	3	1	0	0	0	2	0	3	0	0	1	0	1	0	1	28	12	0	0	1	954	86	862
4800	경상남도	4803	진주시	금산면	소계	14853	9915	1932	4363	191	117	331	207	2034	2	7	1	5	3	35	14	5	13	2	9	5	7	1	4	6	4	9	36	17	0	13	2	15	1	3	48	51	2	9	12	9516	399	4938
4800	경상남도	4803	진주시	금산면	관내사전투표	4323	4323	897	1745	90	45	103	63	1123	1	1	0	3	0	15	6	3	6	1	3	2	2	0	4	3	3	1	19	7	0	3	1	5	0	2	23	25	0	3	4	4212	111	0
4800	경상남도	4803	진주시	금산면	금산면제1투	2325	1198	193	631	26	15	32	36	147	0	0	0	0	0	2	1	0	1	0	2	0	0	0	0	0	0	2	3	2	0	1	1	4	1	0	4	9	0	1	2	1116	82	1127
4800	경상남도	4803	진주시	금산면	금산면제2투	3118	1535	291	693	28	22	63	34	259	0	3	1	2	0	7	1	0	0	0	1	1	1	0	0	0	1	1	6	1	0	2	0	2	0	0	14	6	1	2	2	1445	90	1583
4800	경상남도	4803	진주시	금산면	금산면제3투	2085	1229	246	565	15	15	49	30	185	0	0	0	0	3	5	3	1	2	0	1	2	3	1	0	3	0	1	6	1	0	1	0	1	0	1	4	10	1	2	1	1158	71	856
4800	경상남도	4803	진주시	금산면	금산면제4투	3002	1630	305	729	32	20	84	44	320	1	3	0	0	0	6	3	1	4	1	2	0	1	0	0	0	0	4	2	6	0	6	0	3	0	0	3	1	0	1	3	1585	45	1372
4800	경상남도	4803	진주시	집현면	소계	3592	2386	343	1260	40	26	71	51	342	1	4	2	1	5	9	6	0	3	0	1	1	1	1	8	1	1	2	5	4	1	2	3	3	0	0	11	18	1	1	5	2234	152	1206
4800	경상남도	4803	진주시	집현면	관내사전투표	1126	1126	184	560	17	14	34	16	183	1	2	2	1	2	4	2	0	2	0	1	0	0	1	2	1	0	1	3	2	1	2	1	0	0	0	5	9	1	0	1	1055	71	0
4800	경상남도	4803	진주시	집현면	집현면투표소	2466	1260	159	700	23	12	37	35	159	0	2	0	0	3	5	4	0	1	0	0	1	1	0	6	0	1	1	2	2	0	0	2	3	0	0	6	9	0	1	4	1179	81	1206
4800	경상남도	4803	진주시	미천면	소계	1278	861	108	474	9	11	34	20	79	2	0	0	0	2	0	7	0	2	0	0	1	0	0	1	2	1	0	6	0	0	1	1	0	0	2	4	13	0	4	1	785	76	417
4800	경상남도	4803	진주시	미천면	관내사전투표	369	369	49	205	5	4	10	5	44	0	0	0	0	1	0	3	0	2	0	0	1	0	0	1	0	0	0	4	0	0	0	0	0	0	0	2	5	0	1	0	342	27	0
4800	경상남도	4803	진주시	미천면	미천면투표소	909	492	59	269	4	7	24	15	35	2	0	0	0	1	0	4	0	0	0	0	0	0	0	0	2	1	0	2	0	0	1	1	0	0	2	2	8	0	3	1	443	49	417
4800	경상남도	4803	진주시	명석면	소계	3435	2354	273	1424	17	22	50	49	281	0	1	0	1	1	10	5	0	1	0	0	4	0	2	3	3	1	0	7	7	0	0	1	4	0	1	12	19	1	5	8	2213	141	1081
4800	경상남도	4803	진주시	명석면	관내사전투표	1185	1185	148	690	10	8	28	11	191	0	0	0	0	0	7	3	0	0	0	0	1	0	1	2	0	0	0	3	3	0	0	0	2	0	0	3	12	0	2	3	1128	57	0
4800	경상남도	4803	진주시	명석면	명석면투표소	2250	1169	125	734	7	14	22	38	90	0	1	0	1	1	3	2	0	1	0	0	3	0	1	1	3	1	0	4	4	0	0	1	2	0	1	9	7	1	3	5	1085	84	1081
4800	경상남도	4803	진주시	대평면	소계	891	673	90	384	8	3	7	8	86	0	1	2	0	0	0	3	0	1	0	0	1	0	0	1	0	0	1	7	0	0	0	0	1	0	0	3	3	2	2	1	615	58	218
4800	경상남도	4803	진주시	대평면	관내사전투표	354	354	55	179	6	1	4	3	58	0	0	2	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	5	0	0	0	0	1	0	0	2	0	1	0	0	321	33	0
4800	경상남도	4803	진주시	대평면	대평면투표소	537	319	35	205	2	2	3	5	28	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	1	3	1	2	1	294	25	218
4800	경상남도	4803	진주시	수곡면	소계	1988	1407	180	752	20	9	27	46	210	2	3	3	1	2	4	1	1	0	0	1	6	2	0	0	0	0	1	5	2	0	0	1	3	0	1	5	7	0	0	8	1303	104	581
4800	경상남도	4803	진주시	수곡면	관내사전투표	621	621	86	314	6	4	11	6	123	1	2	1	0	2	2	1	0	0	0	1	5	0	0	0	0	0	0	2	2	0	0	0	1	0	0	2	2	0	0	4	578	43	0
4800	경상남도	4803	진주시	수곡면	수곡면투표소	1367	786	94	438	14	5	16	40	87	1	1	2	1	0	2	0	1	0	0	0	1	2	0	0	0	0	1	3	0	0	0	1	2	0	1	3	5	0	0	4	725	61	581
4800	경상남도	4803	진주시	중앙동	소계	8954	5571	661	3516	58	50	124	127	487	4	6	5	0	5	19	19	1	4	2	4	4	7	0	3	2	3	3	18	8	0	5	8	9	3	2	6	36	0	8	12	5229	342	3383
4800	경상남도	4803	진주시	중앙동	관내사전투표	1887	1887	234	1183	24	15	36	32	208	1	1	4	0	1	6	8	0	2	1	2	0	2	0	1	0	0	2	7	2	0	2	2	1	1	1	3	13	0	3	4	1802	85	0
4800	경상남도	4803	진주시	중앙동	중앙동제1투	1999	1031	103	704	7	10	21	27	73	1	2	0	0	0	1	7	1	1	0	0	2	1	0	0	1	1	0	3	1	0	1	2	2	1	0	1	6	0	1	3	984	47	968
4800	경상남도	4803	진주시	중앙동	중앙동제2투	2113	1220	144	761	17	6	30	30	96	1	2	1	0	2	5	3	0	0	0	1	0	2	0	1	0	1	1	4	2	0	0	0	0	0	1	2	8	0	1	2	1124	96	893
4800	경상남도	4803	진주시	중앙동	중앙동제3투	1320	630	76	405	6	8	16	22	35	0	1	0	0	2	3	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	1	0	2	0	0	0	4	0	3	2	590	40	690
4800	경상남도	4803	진주시	중앙동	중앙동제4투	1635	803	104	463	4	11	21	16	75	1	0	0	0	0	4	1	0	1	1	0	2	2	0	1	1	1	0	2	2	0	1	4	4	1	0	0	5	0	0	1	729	74	832
4800	경상남도	4803	진주시	상평동	소계	9123	5877	963	3115	110	56	156	137	858	1	4	1	1	5	20	13	5	9	1	0	11	7	4	6	5	4	4	16	10	0	9	7	8	0	1	11	41	1	3	5	5608	269	3246
4800	경상남도	4803	진주시	상평동	관내사전투표	2564	2564	457	1269	53	23	57	25	486	0	2	1	0	1	6	4	1	3	0	0	5	3	2	1	2	3	3	8	7	0	5	4	3	0	1	6	19	0	1	1	2462	102	0
4800	경상남도	4803	진주시	상평동	상평동제1투	3417	1684	275	911	26	20	47	59	193	0	2	0	0	3	6	3	3	3	1	0	3	1	2	4	2	1	1	5	2	0	4	1	2	0	0	2	8	1	1	2	1594	90	1733
4800	경상남도	4803	진주시	상평동	상평동제2투	3142	1629	231	935	31	13	52	53	179	1	0	0	1	1	8	6	1	3	0	0	3	3	0	1	1	0	0	3	1	0	0	2	3	0	0	3	14	0	1	2	1552	77	1513
4800	경상남도	4803	진주시	초장동	소계	18349	12738	2530	5462	310	159	541	140	2768	6	14	3	0	4	31	18	13	11	1	6	11	8	1	6	6	8	7	34	25	0	19	11	18	4	3	37	68	1	5	13	12302	436	5611
4800	경상남도	4803	진주시	초장동	관내사전투표	4993	4993	1008	2071	106	68	205	33	1277	3	3	1	0	1	14	6	5	3	0	2	4	1	0	2	2	3	1	11	14	0	5	2	3	1	1	8	16	0	1	4	4885	108	0
4800	경상남도	4803	진주시	초장동	초장동제1투	2463	1240	203	658	23	12	49	28	138	0	0	1	0	1	6	6	2	0	0	2	2	3	0	1	1	2	0	7	1	0	2	2	4	0	0	5	13	1	0	3	1176	64	1223
4800	경상남도	4803	진주시	초장동	초장동제2투	2155	1229	206	641	30	15	39	28	167	1	2	1	0	1	1	2	1	1	0	0	0	3	0	0	0	1	0	1	0	0	2	2	2	1	0	3	14	0	1	3	1169	60	926
4800	경상남도	4803	진주시	초장동	초장동제3투	2317	1488	226	682	37	19	100	20	315	0	2	0	0	1	1	2	2	0	0	0	2	0	0	1	1	2	3	2	4	0	1	1	2	0	0	4	8	0	0	0	1438	50	829
4800	경상남도	4803	진주시	초장동	초장동제4투	3024	1607	365	630	46	19	61	15	345	0	5	0	0	0	3	2	1	5	0	1	1	0	1	0	1	0	1	5	0	0	4	0	4	1	1	11	9	0	2	1	1540	67	1417
4800	경상남도	4803	진주시	초장동	초장동제5투	3397	2181	522	780	68	26	87	16	526	2	2	0	0	0	6	0	2	2	1	1	2	1	0	2	1	0	2	8	6	0	5	4	3	1	1	6	8	0	1	2	2094	87	1216
4800	경상남도	4803	진주시	평거동	소계	19683	12748	2400	5809	301	152	434	227	2543	7	13	3	3	5	27	24	9	19	3	3	17	4	1	5	4	2	9	34	18	0	15	9	10	1	5	38	56	0	4	10	12224	524	6935
4800	경상남도	4803	진주시	평거동	관내사전투표	5133	5133	1054	2110	118	69	165	39	1300	3	1	1	0	3	3	13	0	6	0	1	4	1	0	0	2	0	3	12	11	0	7	3	5	1	2	15	14	0	2	2	4970	163	0
4800	경상남도	4803	진주시	평거동	평거동제1투	3679	1707	314	826	43	14	60	38	259	0	1	1	1	0	8	1	1	0	0	1	3	1	0	0	0	2	2	8	3	0	1	3	0	0	0	5	17	0	1	1	1615	92	1972
4800	경상남도	4803	진주시	평거동	평거동제2투	3156	1776	332	842	44	26	61	46	310	0	4	0	0	1	2	2	3	4	1	0	2	0	1	1	1	0	0	2	2	0	4	0	1	0	2	5	5	0	0	0	1704	72	1380
4800	경상남도	4803	진주시	평거동	평거동제3투	2282	1243	210	604	25	12	32	34	218	0	4	0	0	1	5	2	0	3	0	0	4	1	0	1	0	0	0	3	0	0	1	1	0	0	1	2	7	0	0	3	1174	69	1039
4800	경상남도	4803	진주시	평거동	평거동제4투	2561	1329	221	629	30	12	50	31	235	3	2	0	2	0	5	2	2	3	2	0	3	1	0	1	0	0	3	3	1	0	1	0	1	0	0	5	9	0	1	3	1261	68	1232
4800	경상남도	4803	진주시	평거동	평거동제5투	2872	1560	269	798	41	19	66	39	221	1	1	1	0	0	4	4	3	3	0	1	1	0	0	2	1	0	1	6	1	0	1	2	3	0	0	6	4	0	0	1	1500	60	1312
4800	경상남도	4803	진주시	신안동	소계	9784	6749	1042	3628	118	60	211	150	1068	1	4	3	1	3	18	12	8	4	0	1	3	7	0	5	2	3	6	15	20	0	2	9	5	0	2	15	26	0	3	6	6461	288	3035
4800	경상남도	4803	진주시	신안동	관내사전투표	3038	3038	502	1551	47	25	103	31	596	0	1	0	1	1	9	5	5	1	0	1	1	2	0	2	1	0	3	4	12	0	2	1	1	0	0	8	12	0	1	2	2931	107	0
4800	경상남도	4803	진주시	신안동	신안동제1투	2802	1698	254	950	32	20	49	42	235	1	2	2	0	0	2	3	3	3	0	0	1	3	0	2	1	0	1	8	3	0	0	1	1	0	1	5	5	0	1	1	1632	66	1104
4800	경상남도	4803	진주시	신안동	신안동제2투	2035	1117	149	647	18	12	31	45	125	0	1	1	0	1	2	2	0	0	0	0	0	2	0	0	0	3	1	2	3	0	0	5	2	0	0	2	5	0	1	1	1061	56	918
4800	경상남도	4803	진주시	신안동	신안동제3투	1909	896	137	480	21	3	28	32	112	0	0	0	0	1	5	2	0	0	0	0	1	0	0	1	0	0	1	1	2	0	0	2	1	0	1	0	4	0	0	2	837	59	1013
4800	경상남도	4803	진주시	이현동	소계	8674	5709	828	3151	92	48	132	98	882	0	6	5	1	4	24	12	5	5	3	2	6	1	0	2	4	1	6	14	12	1	6	10	7	2	4	28	29	2	3	11	5447	262	2965
4800	경상남도	4803	진주시	이현동	관내사전투표	2583	2583	409	1388	30	21	47	26	476	0	0	2	0	2	12	3	1	1	1	1	5	0	0	2	1	0	1	9	7	0	3	4	2	2	3	9	11	1	1	4	2485	98	0
4800	경상남도	4803	진주시	이현동	이현동제1투	2407	1373	184	732	28	11	44	30	221	0	2	0	0	1	2	2	3	1	0	1	0	0	0	0	2	1	2	0	3	0	0	3	4	0	0	16	7	0	0	4	1304	69	1034
4800	경상남도	4803	진주시	이현동	이현동제2투	1914	918	138	526	23	8	20	27	88	0	1	2	0	0	5	5	1	2	0	0	1	0	0	0	0	0	2	3	1	0	1	1	0	0	1	2	4	0	0	2	864	54	996
4800	경상남도	4803	진주시	이현동	이현동제3투	1770	835	97	505	11	8	21	15	97	0	3	1	1	1	5	2	0	1	2	0	0	1	0	0	1	0	1	2	1	1	2	2	1	0	0	1	7	1	2	1	794	41	935
4800	경상남도	4803	진주시	판문동	소계	15002	10195	2020	4411	216	137	350	158	2240	4	14	5	2	4	19	12	10	12	4	3	7	9	3	7	3	2	1	20	16	0	7	10	20	1	1	25	44	2	4	9	9812	383	4807
4800	경상남도	4803	진주시	판문동	관내사전투표	4405	4405	932	1720	88	59	132	38	1203	0	2	2	1	0	8	4	1	9	1	2	3	3	0	3	0	0	0	11	8	0	3	2	4	0	1	14	18	0	0	2	4274	131	0
4800	경상남도	4803	진주시	판문동	판문동제1투	2209	1126	214	585	24	9	29	22	137	1	4	3	0	2	4	1	0	1	2	0	0	1	0	0	2	0	0	1	0	0	0	5	3	0	0	1	10	0	1	1	1063	63	1083
4800	경상남도	4803	진주시	판문동	판문동제2투	2116	1147	191	627	20	7	20	37	150	1	3	0	0	0	2	2	1	1	0	0	1	0	2	2	1	0	0	3	0	0	1	1	4	0	0	5	4	1	0	4	1091	56	969
4800	경상남도	4803	진주시	판문동	판문동제3투	1969	959	200	407	23	17	30	32	181	1	1	0	1	1	1	2	1	0	0	0	0	3	0	0	0	1	1	0	4	0	1	0	1	0	0	4	1	0	1	0	915	44	1010
4800	경상남도	4803	진주시	판문동	판문동제4투	2499	1595	275	684	45	23	105	22	350	1	3	0	0	0	1	1	6	0	0	1	0	1	1	2	0	0	0	0	3	0	2	2	4	0	0	0	4	1	2	0	1539	56	904
4800	경상남도	4803	진주시	판문동	판문동제5투	1804	963	208	388	16	22	34	7	219	0	1	0	0	1	3	2	1	1	1	0	3	1	0	0	0	1	0	5	1	0	0	0	4	1	0	1	7	0	0	2	930	33	841
4800	경상남도	4803	진주시	가호동	소계	23321	14732	3426	5695	423	228	649	314	2766	3	15	1	1	7	47	17	18	19	4	10	19	5	0	9	4	2	11	45	36	0	25	13	14	1	5	48	61	2	8	16	13967	765	8589
4800	경상남도	4803	진주시	가호동	관내사전투표	5079	5079	1260	1707	145	81	242	41	1277	0	1	0	0	2	13	1	5	6	0	3	8	2	0	5	1	1	4	14	18	0	11	2	9	0	0	13	21	0	2	3	4898	181	0
4800	경상남도	4803	진주시	가호동	가호동제1투	2821	1410	350	506	47	25	71	19	263	0	0	0	0	0	6	1	1	2	2	1	1	0	0	0	1	0	2	5	4	0	2	2	1	0	0	6	2	1	1	0	1322	88	1411
4800	경상남도	4803	진주시	가호동	가호동제2투	4304	1794	384	811	36	19	71	69	201	1	1	1	0	1	7	2	1	4	1	2	2	1	0	1	2	0	1	5	5	0	2	3	1	0	1	5	8	0	1	5	1655	139	2510
4800	경상남도	4803	진주시	가호동	가호동제3투	3009	1824	347	872	33	31	66	82	205	1	1	0	0	1	5	5	1	0	1	1	2	1	0	1	0	0	1	10	2	0	3	3	1	1	1	5	7	0	2	3	1695	129	1185
4800	경상남도	4803	진주시	가호동	가호동제4투	3079	1621	395	632	62	24	80	33	253	0	7	0	1	2	5	2	2	1	0	1	3	0	0	1	0	0	0	3	1	0	3	1	0	0	1	6	12	0	2	3	1536	85	1458
4800	경상남도	4803	진주시	가호동	가호동제5투	2579	1549	290	694	44	21	46	53	270	1	2	0	0	1	6	5	4	2	0	2	1	1	0	1	0	1	1	4	2	0	1	1	1	0	2	5	6	1	0	2	1471	78	1030
4800	경상남도	4803	진주시	가호동	가호동제6투	2450	1455	400	473	56	27	73	17	297	0	3	0	0	0	5	1	4	4	0	0	2	0	0	0	0	0	2	4	4	0	3	1	1	0	0	8	5	0	0	0	1390	65	995
4800	경상남도	4803	진주시	천전동	소계	22555	15051	2589	7571	298	170	622	367	2261	4	16	5	2	12	32	23	8	20	2	9	14	7	3	8	4	1	5	53	27	1	15	16	22	1	8	46	96	2	12	24	14376	675	7504
4800	경상남도	4803	진주시	천전동	관내사전투표	5454	5454	1055	2568	102	57	222	68	1031	1	3	4	0	4	9	8	3	9	1	3	8	1	1	2	2	1	1	16	12	0	7	5	4	0	1	13	37	0	4	5	5268	186	0
4800	경상남도	4803	진주시	천전동	천전동제1투	1320	766	81	505	7	12	16	21	53	1	0	0	0	1	0	2	0	0	0	0	1	3	0	2	0	0	0	3	0	0	0	1	1	0	0	3	7	0	0	3	723	43	554
4800	경상남도	4803	진주시	천전동	천전동제2투	2432	1090	237	462	30	19	51	15	148	0	1	0	0	1	5	1	2	2	0	0	2	0	0	0	1	0	1	4	3	0	1	0	2	0	1	6	9	0	2	1	1007	83	1342
4800	경상남도	4803	진주시	천전동	천전동제3투	1850	1035	157	586	21	6	21	38	105	1	2	0	0	2	5	1	3	3	0	0	0	0	0	1	1	0	0	5	0	0	0	2	1	0	1	4	6	0	0	0	972	63	815
4800	경상남도	4803	진주시	천전동	천전동제4투	1765	1074	193	511	20	10	73	20	172	0	1	1	1	2	2	0	0	1	0	0	0	0	0	0	0	0	1	7	2	0	1	5	3	0	0	2	4	0	0	2	1034	40	691
4800	경상남도	4803	진주시	천전동	천전동제5투	3184	1620	241	858	31	17	51	78	176	0	3	0	0	1	3	3	0	2	0	2	1	1	0	1	0	0	1	5	2	0	2	3	6	1	1	7	13	0	4	3	1517	103	1564
4800	경상남도	4803	진주시	천전동	천전동제6투	2267	1191	177	653	28	11	39	60	131	1	1	0	0	0	4	4	0	1	0	2	1	0	1	1	0	0	1	5	2	0	2	0	2	0	0	2	9	2	0	4	1144	47	1076
4800	경상남도	4803	진주시	천전동	천전동제7투	2067	1361	182	733	24	20	83	31	199	0	3	0	0	0	1	2	0	0	0	1	0	1	1	1	0	0	0	6	1	1	1	0	2	0	3	0	6	0	0	4	1306	55	706
4800	경상남도	4803	진주시	천전동	천전동제8투	2216	1460	266	695	35	18	66	36	246	0	2	0	1	1	3	2	0	2	1	1	1	1	0	0	0	0	0	2	5	0	1	0	1	0	1	9	5	0	2	2	1405	55	756
4800	경상남도	4803	진주시	성북동	소계	8626	4961	693	2869	81	56	126	104	591	1	5	2	2	3	24	9	5	3	2	2	6	2	1	9	0	4	3	18	11	0	7	6	7	0	3	13	26	0	5	1	4700	261	3665
4800	경상남도	4803	진주시	성북동	관내사전투표	2069	2069	333	1145	30	22	46	23	329	1	1	2	1	2	11	2	2	3	2	2	0	0	1	4	0	1	1	5	9	0	3	3	2	0	1	7	6	0	2	1	2003	66	0
4800	경상남도	4803	진주시	성북동	성북동제1투	3092	1331	163	799	23	18	42	41	108	0	1	0	0	1	8	4	1	0	0	0	2	0	0	2	0	2	0	6	1	0	1	1	2	0	1	5	12	0	0	0	1244	87	1761
4800	경상남도	4803	진주시	성북동	성북동제2투	3465	1561	197	925	28	16	38	40	154	0	3	0	1	0	5	3	2	0	0	0	4	2	0	3	0	1	2	7	1	0	3	2	3	0	1	1	8	0	3	0	1453	108	1904
4800	경상남도	4803	진주시	상봉동	소계	11398	7095	1015	4130	115	71	176	121	846	3	7	4	2	8	15	15	3	7	1	4	5	9	1	7	6	2	8	23	16	0	9	15	5	1	3	11	59	0	11	10	6744	351	4303
4800	경상남도	4803	진주시	상봉동	관내사전투표	3106	3106	469	1796	53	31	72	22	438	1	2	2	0	1	5	6	1	3	0	0	4	3	0	4	3	0	4	11	8	0	3	1	1	1	1	2	31	0	2	0	2981	125	0
4800	경상남도	4803	진주시	상봉동	상봉동제1투	1675	808	106	491	13	6	13	20	72	0	0	1	1	2	1	4	1	1	1	1	0	1	0	0	0	0	0	3	0	0	2	7	1	0	0	1	6	0	3	2	760	48	867
4800	경상남도	4803	진주시	상봉동	상봉동제2투	1652	791	120	440	11	11	23	24	70	1	1	0	0	1	2	2	1	0	0	1	1	4	0	1	2	0	2	2	0	0	0	4	0	0	0	1	6	0	4	3	738	53	861
4800	경상남도	4803	진주시	상봉동	상봉동제3투	2352	1149	114	739	11	13	40	24	104	1	2	0	1	1	2	2	0	0	0	1	0	0	0	1	0	0	1	5	7	0	1	1	3	0	0	1	9	0	0	4	1088	61	1203
4800	경상남도	4803	진주시	상봉동	상봉동제4투	2613	1241	206	664	27	10	28	31	162	0	2	1	0	3	5	1	0	3	0	1	0	1	1	1	1	2	1	2	1	0	3	2	0	0	2	6	7	0	2	1	1177	64	1372
