district	nesdcLabel	name	party	percent	info	조사시작일	조사기관.여론M	조사기관2	의뢰기관	총협조율	후보수	권역	선거구명	RegNumber	SurveyAgency	여론조사명칭	등록일	지역_시도	link	조사기관.여심위	공동조사기관	조사시간	조사완료사례수	총사용규모	총거절이탈규모	총접촉률	가중법	조사방법.요약	표본구성.요약	조사일수	휴일조사일수	조사종료일	지역
경기 용인갑	메타보이스(주) -  JTBC	우제창	무소속	4	2024-03-11 ~ 2024-03-12 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 502명 / 10% / 95% 신뢰수준에 ±4.4%P	2024-03-11	메타보이스(주)	메타보이스	JTBC	10	5	경기	용인갑	12772	메타보이스(주)	경기도 용인시 처인구  용인시갑 선거구  국회의원선거 비례대표국회의원선거 기타 	2024-03-13	경기도	/portal/bbs/B0000005/view.do?nttId=14415&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=62	메타보이스(주)	실사:현대리서치와공동수행	21시간30분	502	15000	4517	35	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SKT(7,500개),KT(4,500개),LGU+(3,000개)가입자리스트로부터무작위추출	2	0	2024-03-12	지역
서울 종로	메타보이스(주) -  JTBC	곽상언	더불어민주당	39	2024-03-11 ~ 2024-03-12 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 508명 / 10% / 95% 신뢰수준에 ±4.3%P	2024-03-11	메타보이스(주)	메타보이스	JTBC	10	5	서울	종로	12771	메타보이스(주)	서울특별시 종로구    국회의원선거 비례대표국회의원선거 기타 	2024-03-13	서울특별시	/portal/bbs/B0000005/view.do?nttId=14414&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=62	메타보이스(주)	실사:ksoi와공동수행	22시간0분	508	14586	4559	37.8	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SKT(7351),KT(4492),LGU+(2743)가입자리스트로부터무작위추출	2	0	2024-03-12	지역
서울 종로	메타보이스(주) -  JTBC	최재형	국민의힘	33	2024-03-11 ~ 2024-03-12 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 508명 / 10% / 95% 신뢰수준에 ±4.3%P	2024-03-11	메타보이스(주)	메타보이스	JTBC	10	5	서울	종로	12771	메타보이스(주)	서울특별시 종로구    국회의원선거 비례대표국회의원선거 기타 	2024-03-13	서울특별시	/portal/bbs/B0000005/view.do?nttId=14414&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=62	메타보이스(주)	실사:ksoi와공동수행	22시간0분	508	14586	4559	37.8	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SKT(7351),KT(4492),LGU+(2743)가입자리스트로부터무작위추출	2	0	2024-03-12	지역
서울 종로	메타보이스(주) -  JTBC	금태섭	개혁신당	4	2024-03-11 ~ 2024-03-12 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 508명 / 10% / 95% 신뢰수준에 ±4.3%P	2024-03-11	메타보이스(주)	메타보이스	JTBC	10	5	서울	종로	12771	메타보이스(주)	서울특별시 종로구    국회의원선거 비례대표국회의원선거 기타 	2024-03-13	서울특별시	/portal/bbs/B0000005/view.do?nttId=14414&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=62	메타보이스(주)	실사:ksoi와공동수행	22시간0분	508	14586	4559	37.8	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SKT(7351),KT(4492),LGU+(2743)가입자리스트로부터무작위추출	2	0	2024-03-12	지역
서울 종로	메타보이스(주) -  JTBC	한규창	무소속	1	2024-03-11 ~ 2024-03-12 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 508명 / 10% / 95% 신뢰수준에 ±4.3%P	2024-03-11	메타보이스(주)	메타보이스	JTBC	10	5	서울	종로	12771	메타보이스(주)	서울특별시 종로구    국회의원선거 비례대표국회의원선거 기타 	2024-03-13	서울특별시	/portal/bbs/B0000005/view.do?nttId=14414&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=62	메타보이스(주)	실사:ksoi와공동수행	22시간0분	508	14586	4559	37.8	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SKT(7351),KT(4492),LGU+(2743)가입자리스트로부터무작위추출	2	0	2024-03-12	지역
서울 종로	메타보이스(주) -  JTBC	한상현	무소속	0	2024-03-11 ~ 2024-03-12 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 508명 / 10% / 95% 신뢰수준에 ±4.3%P	2024-03-11	메타보이스(주)	메타보이스	JTBC	10	5	서울	종로	12771	메타보이스(주)	서울특별시 종로구    국회의원선거 비례대표국회의원선거 기타 	2024-03-13	서울특별시	/portal/bbs/B0000005/view.do?nttId=14414&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=62	메타보이스(주)	실사:ksoi와공동수행	22시간0분	508	14586	4559	37.8	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SKT(7351),KT(4492),LGU+(2743)가입자리스트로부터무작위추출	2	0	2024-03-12	지역
경기 수원정	미디어리서치 -  경기일보	김준혁	더불어민주당	42.2	2024-03-11 ~ 2024-03-12 / 무선 ARS, 유선 ARS / 무선전화번호가상번호, 유선전화번호RDD / 500명 / 3.9% / 95% 신뢰수준에 ±4.4%P	2024-03-11	미디어리서치	미디어리서치	경기일보	3.9	2	경기	수원정	12767	미디어리서치	경기도 수원시 정선거구국회의원선거비례대표국회의원선거정당지지도 비례대표국회의원선거	2024-03-13	경기도	/portal/bbs/B0000005/view.do?nttId=14410&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=62	미디어리서치		14시간30분	500	55244	12444	47.5	셀가중	무선ARS(90%) 무선전화번호가상번호/유선ARS(10%) 유선전화번호RDD	무선ARS(90%) 가상번호구축방법:SK(6750),KT(4050),LGU+(2690)가입자리스트로부터무작위추출/유선ARS(10%) 13개국번별0000~9999까지무작위생성및추출	2	0	2024-03-12	지역
경기 수원정	미디어리서치 -  경기일보	이수정	국민의힘	40.2	2024-03-11 ~ 2024-03-12 / 무선 ARS, 유선 ARS / 무선전화번호가상번호, 유선전화번호RDD / 500명 / 3.9% / 95% 신뢰수준에 ±4.4%P	2024-03-11	미디어리서치	미디어리서치	경기일보	3.9	2	경기	수원정	12767	미디어리서치	경기도 수원시 정선거구국회의원선거비례대표국회의원선거정당지지도 비례대표국회의원선거	2024-03-13	경기도	/portal/bbs/B0000005/view.do?nttId=14410&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=62	미디어리서치		14시간30분	500	55244	12444	47.5	셀가중	무선ARS(90%) 무선전화번호가상번호/유선ARS(10%) 유선전화번호RDD	무선ARS(90%) 가상번호구축방법:SK(6750),KT(4050),LGU+(2690)가입자리스트로부터무작위추출/유선ARS(10%) 13개국번별0000~9999까지무작위생성및추출	2	0	2024-03-12	지역
경기 수원정	케이에스오아이 주식회사(한국사회여론연구소) -  경인일보	김준혁	더불어민주당	43.4	2024-03-11 ~ 2024-03-12 / 무선 ARS / 무선전화번호가상번호 / 500명 / 7.9% / 95% 신뢰수준에 ±4.4%P	2024-03-11	케이에스오아이 주식회사(한국사회여론연구소)	케이에스오아이(한국사회여론연구소)	경인일보	7.9	2	경기	수원정	12770	케이에스오아이 주식회사(한국사회여론연구소)	경기도 수원시  정 선거구  국회의원선거 정당지지도 비례대표국회의원선거 	2024-03-13	경기도	/portal/bbs/B0000005/view.do?nttId=14413&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=62	케이에스오아이주식회사(한국사회여론연구소)		22시간0분	500	15000	5812	45.5	셀가중	무선ARS(100%) 무선전화번호가상번호	무선ARS(100%) SK(7500),KT(4500),LG(3000)가입자리스트로부터무작위추출	2	0	2024-03-12	지역
경기 수원정	케이에스오아이 주식회사(한국사회여론연구소) -  경인일보	이수정	국민의힘	40.6	2024-03-11 ~ 2024-03-12 / 무선 ARS / 무선전화번호가상번호 / 500명 / 7.9% / 95% 신뢰수준에 ±4.4%P	2024-03-11	케이에스오아이 주식회사(한국사회여론연구소)	케이에스오아이(한국사회여론연구소)	경인일보	7.9	2	경기	수원정	12770	케이에스오아이 주식회사(한국사회여론연구소)	경기도 수원시  정 선거구  국회의원선거 정당지지도 비례대표국회의원선거 	2024-03-13	경기도	/portal/bbs/B0000005/view.do?nttId=14413&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=62	케이에스오아이주식회사(한국사회여론연구소)		22시간0분	500	15000	5812	45.5	셀가중	무선ARS(100%) 무선전화번호가상번호	무선ARS(100%) SK(7500),KT(4500),LG(3000)가입자리스트로부터무작위추출	2	0	2024-03-12	지역
경남 양산을	한국갤럽조사연구소 -  중앙일보	김두관	더불어민주당	41	2024-03-11 ~ 2024-03-12 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 502명 / 11.5% / 95% 신뢰수준에 ±4.4%P	2024-03-11	한국갤럽조사연구소	한국갤럽조사연구소	중앙일보	11.5	3	경남	양산을	12794	한국갤럽조사연구소	경상남도 양산시  을 선거구  국회의원선거 정당지지도 비례대표국회의원선거 	2024-03-15	경상남도	/portal/bbs/B0000005/view.do?nttId=14424&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=59	한국갤럽조사연구소		11시간0분	502	11619	3861	40.1	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SK(7507),KT(4498),LGU+(2995)가입자리스트부터무작위추출	2	0	2024-03-12	지역
경남 양산을	한국갤럽조사연구소 -  중앙일보	김태호	국민의힘	45	2024-03-11 ~ 2024-03-12 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 502명 / 11.5% / 95% 신뢰수준에 ±4.4%P	2024-03-11	한국갤럽조사연구소	한국갤럽조사연구소	중앙일보	11.5	3	경남	양산을	12794	한국갤럽조사연구소	경상남도 양산시  을 선거구  국회의원선거 정당지지도 비례대표국회의원선거 	2024-03-15	경상남도	/portal/bbs/B0000005/view.do?nttId=14424&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=59	한국갤럽조사연구소		11시간0분	502	11619	3861	40.1	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SK(7507),KT(4498),LGU+(2995)가입자리스트부터무작위추출	2	0	2024-03-12	지역
경남 양산을	한국갤럽조사연구소 -  중앙일보	김상구	자유통일당	1	2024-03-11 ~ 2024-03-12 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 502명 / 11.5% / 95% 신뢰수준에 ±4.4%P	2024-03-11	한국갤럽조사연구소	한국갤럽조사연구소	중앙일보	11.5	3	경남	양산을	12794	한국갤럽조사연구소	경상남도 양산시  을 선거구  국회의원선거 정당지지도 비례대표국회의원선거 	2024-03-15	경상남도	/portal/bbs/B0000005/view.do?nttId=14424&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=59	한국갤럽조사연구소		11시간0분	502	11619	3861	40.1	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SK(7507),KT(4498),LGU+(2995)가입자리스트부터무작위추출	2	0	2024-03-12	지역
전북 전주을	한국갤럽조사연구소 -  중앙일보	이성윤	더불어민주당	47	2024-03-11 ~ 2024-03-12 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 503명 / 12.5% / 95% 신뢰수준에 ±4.4%P	2024-03-11	한국갤럽조사연구소	한국갤럽조사연구소	중앙일보	12.5	6	전북	전주을	12793	한국갤럽조사연구소	전라북도 전주시  을 선거구  국회의원선거 정당지지도 비례대표국회의원선거 	2024-03-15	전라북도	/portal/bbs/B0000005/view.do?nttId=14431&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=59	한국갤럽조사연구소		12시간0분	503	11414	3511	40.4	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SK(7510),KT(4498),LGU+(2992)가입자리스트로부터무작위추출	2	0	2024-03-12	지역
전북 전주을	한국갤럽조사연구소 -  중앙일보	정운천	국민의힘	22	2024-03-11 ~ 2024-03-12 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 503명 / 12.5% / 95% 신뢰수준에 ±4.4%P	2024-03-11	한국갤럽조사연구소	한국갤럽조사연구소	중앙일보	12.5	6	전북	전주을	12793	한국갤럽조사연구소	전라북도 전주시  을 선거구  국회의원선거 정당지지도 비례대표국회의원선거 	2024-03-15	전라북도	/portal/bbs/B0000005/view.do?nttId=14431&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=59	한국갤럽조사연구소		12시간0분	503	11414	3511	40.4	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SK(7510),KT(4498),LGU+(2992)가입자리스트로부터무작위추출	2	0	2024-03-12	지역
전북 전주을	한국갤럽조사연구소 -  중앙일보	오삼례	자유통일당	0	2024-03-11 ~ 2024-03-12 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 503명 / 12.5% / 95% 신뢰수준에 ±4.4%P	2024-03-11	한국갤럽조사연구소	한국갤럽조사연구소	중앙일보	12.5	6	전북	전주을	12793	한국갤럽조사연구소	전라북도 전주시  을 선거구  국회의원선거 정당지지도 비례대표국회의원선거 	2024-03-15	전라북도	/portal/bbs/B0000005/view.do?nttId=14431&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=59	한국갤럽조사연구소		12시간0분	503	11414	3511	40.4	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SK(7510),KT(4498),LGU+(2992)가입자리스트로부터무작위추출	2	0	2024-03-12	지역
전북 전주을	한국갤럽조사연구소 -  중앙일보	강성희	진보당	12	2024-03-11 ~ 2024-03-12 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 503명 / 12.5% / 95% 신뢰수준에 ±4.4%P	2024-03-11	한국갤럽조사연구소	한국갤럽조사연구소	중앙일보	12.5	6	전북	전주을	12793	한국갤럽조사연구소	전라북도 전주시  을 선거구  국회의원선거 정당지지도 비례대표국회의원선거 	2024-03-15	전라북도	/portal/bbs/B0000005/view.do?nttId=14431&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=59	한국갤럽조사연구소		12시간0분	503	11414	3511	40.4	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SK(7510),KT(4498),LGU+(2992)가입자리스트로부터무작위추출	2	0	2024-03-12	지역
전북 전주을	한국갤럽조사연구소 -  중앙일보	전기엽	자유민주당	1	2024-03-11 ~ 2024-03-12 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 503명 / 12.5% / 95% 신뢰수준에 ±4.4%P	2024-03-11	한국갤럽조사연구소	한국갤럽조사연구소	중앙일보	12.5	6	전북	전주을	12793	한국갤럽조사연구소	전라북도 전주시  을 선거구  국회의원선거 정당지지도 비례대표국회의원선거 	2024-03-15	전라북도	/portal/bbs/B0000005/view.do?nttId=14431&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=59	한국갤럽조사연구소		12시간0분	503	11414	3511	40.4	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SK(7510),KT(4498),LGU+(2992)가입자리스트로부터무작위추출	2	0	2024-03-12	지역
전북 전주을	한국갤럽조사연구소 -  중앙일보	김광종	무소속	1	2024-03-11 ~ 2024-03-12 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 503명 / 12.5% / 95% 신뢰수준에 ±4.4%P	2024-03-11	한국갤럽조사연구소	한국갤럽조사연구소	중앙일보	12.5	6	전북	전주을	12793	한국갤럽조사연구소	전라북도 전주시  을 선거구  국회의원선거 정당지지도 비례대표국회의원선거 	2024-03-15	전라북도	/portal/bbs/B0000005/view.do?nttId=14431&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=59	한국갤럽조사연구소		12시간0분	503	11414	3511	40.4	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SK(7510),KT(4498),LGU+(2992)가입자리스트로부터무작위추출	2	0	2024-03-12	지역
경북 경산	한국갤럽조사연구소 -  중앙일보	조지연	국민의힘	32	2024-03-11 ~ 2024-03-12 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 500명 / 12.6% / 95% 신뢰수준에 ±4.4%P	2024-03-11	한국갤럽조사연구소	한국갤럽조사연구소	중앙일보	12.6	4	경북	경산	12795	한국갤럽조사연구소	경상북도 경산시    국회의원선거 정당지지도 비례대표국회의원선거 	2024-03-15	경상북도	/portal/bbs/B0000005/view.do?nttId=14427&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=59	한국갤럽조사연구소		15시간30분	500	11922	3459	36.2	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SK(7513),KT(4489),LGU+(2995)가입자리스트로부터무작위추출	2	0	2024-03-12	지역
경북 경산	한국갤럽조사연구소 -  중앙일보	엄정애	녹색정의당	3	2024-03-11 ~ 2024-03-12 / 무선전화면접 / 무선전화번호휴대전화 가상번호 / 500명 / 12.6% / 95% 신뢰수준에 ±4.4%P	2024-03-11	한국갤럽조사연구소	한국갤럽조사연구소	중앙일보	12.6	4	경북	경산	12795	한국갤럽조사연구소	경상북도 경산시    국회의원선거 정당지지도 비례대표국회의원선거 	2024-03-15	경상북도	/portal/bbs/B0000005/view.do?nttId=14427&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=59	한국갤럽조사연구소		15시간30분	500	11922	3459	36.2	셀가중	무선전화면접(100%) 무선전화번호휴대전화가상번호	무선전화면접(100%) SK(7513),KT(4489),LGU+(2995)가입자리스트로부터무작위추출	2	0	2024-03-12	지역
